explanation_id,project_id,risk_score,top_delay_driver,driver_contribution_pct,recommended_action
EXP-091592,PRJ-04989,9.9,Pending approvals,5.0,Continue routine monitoring
EXP-091593,PRJ-04571,11.3,Possession pending,5.0,Continue routine monitoring
EXP-091594,PRJ-04439,16.1,Notification pending,5.6,Continue routine monitoring
EXP-091595,PRJ-04786,42.6,Legal dispute,23.4,Escalate legal review
EXP-091596,PRJ-01835,38.5,Compensation delay,14.8,Prioritize compensation processing
EXP-091597,PRJ-03378,21.7,Rehabilitation delay,5.9,Accelerate rehabilitation workflow
EXP-091598,PRJ-02989,26.7,Compensation delay,8.0,Prioritize compensation processing
EXP-091599,PRJ-02587,2.1,Pending approvals,5.0,Continue routine monitoring
EXP-091600,PRJ-03795,17.3,Compensation delay,9.4,Prioritize compensation processing
EXP-091601,PRJ-00254,12.4,Stakeholder bottleneck,6.5,Continue routine monitoring
EXP-091602,PRJ-02065,27.4,Rehabilitation delay,9.9,Accelerate rehabilitation workflow
EXP-091603,PRJ-03153,9.6,Pending approvals,5.0,Continue routine monitoring
EXP-091604,PRJ-03359,35.3,Compensation delay,10.1,Prioritize compensation processing
EXP-091605,PRJ-04670,9.8,Pending approvals,5.3,Continue routine monitoring
EXP-091606,PRJ-03579,34.1,Compensation delay,12.5,Prioritize compensation processing
EXP-091607,PRJ-03564,32.6,Incomplete documentation,11.7,Complete document verification
EXP-091608,PRJ-03628,11.5,Pending approvals,5.3,Continue routine monitoring
EXP-091609,PRJ-03452,15.2,Pending approvals,5.0,Continue routine monitoring
EXP-091610,PRJ-00651,9.6,Pending approvals,5.0,Continue routine monitoring
EXP-091611,PRJ-01530,15.8,Pending approvals,6.3,Continue routine monitoring
EXP-091612,PRJ-02538,9.9,Pending approvals,5.0,Continue routine monitoring
EXP-091613,PRJ-04084,15.4,Possession pending,5.0,Continue routine monitoring
EXP-091614,PRJ-00699,4.6,Pending approvals,5.0,Continue routine monitoring
EXP-091615,PRJ-03243,13.1,Pending approvals,6.5,Continue routine monitoring
EXP-091616,PRJ-04639,3.9,Pending approvals,5.0,Continue routine monitoring
EXP-091617,PRJ-04606,15.6,Notification pending,5.0,Continue routine monitoring
EXP-091618,PRJ-01273,53.2,Pending approvals,27.6,Prioritize compensation processing
EXP-091619,PRJ-00398,19.7,Rehabilitation delay,5.3,Accelerate rehabilitation workflow
EXP-091620,PRJ-02324,24.7,Stakeholder bottleneck,9.3,Continue routine monitoring
EXP-091621,PRJ-03694,13.2,Notification pending,5.6,Continue routine monitoring
EXP-091622,PRJ-00096,7.8,Pending approvals,5.0,Continue routine monitoring
EXP-091623,PRJ-04016,27.5,Incomplete documentation,7.2,Complete document verification
EXP-091624,PRJ-00558,25.4,Incomplete documentation,12.2,Complete document verification
EXP-091625,PRJ-01555,19.3,Compensation delay,7.1,Prioritize compensation processing
EXP-091626,PRJ-01725,17.8,Rehabilitation delay,8.2,Accelerate rehabilitation workflow
EXP-091627,PRJ-04890,19.9,Compensation delay,10.1,Prioritize compensation processing
EXP-091628,PRJ-01184,18.4,Incomplete documentation,6.7,Complete document verification
EXP-091629,PRJ-02194,15.6,Rehabilitation delay,5.0,Accelerate rehabilitation workflow
EXP-091630,PRJ-00552,22.3,Incomplete documentation,9.1,Complete document verification
EXP-091631,PRJ-02878,51.8,Legal dispute,19.5,Escalate legal review
EXP-091632,PRJ-02697,14.8,Rehabilitation delay,5.0,Accelerate rehabilitation workflow
EXP-091633,PRJ-01731,8.1,Pending approvals,5.0,Continue routine monitoring
EXP-091634,PRJ-04637,10.8,Pending approvals,5.0,Continue routine monitoring
EXP-091635,PRJ-04013,11.8,Pending approvals,5.0,Continue routine monitoring
EXP-091636,PRJ-04571,50.8,Compensation delay,16.6,Escalate legal review
EXP-091637,PRJ-01586,18.2,Compensation delay,8.7,Prioritize compensation processing
EXP-091638,PRJ-01697,15.7,Pending approvals,5.3,Continue routine monitoring
EXP-091639,PRJ-03042,11.6,Pending approvals,6.0,Continue routine monitoring
EXP-091640,PRJ-04624,8.8,Pending approvals,5.0,Continue routine monitoring
EXP-091641,PRJ-00627,14.8,Notification pending,6.2,Continue routine monitoring
EXP-091642,PRJ-04790,13.1,Stakeholder bottleneck,6.8,Continue routine monitoring
EXP-091643,PRJ-02849,7.4,Pending approvals,5.0,Continue routine monitoring
EXP-091644,PRJ-04293,22.3,Compensation delay,8.7,Prioritize compensation processing
EXP-091645,PRJ-01666,12.7,Pending approvals,5.6,Continue routine monitoring
EXP-091646,PRJ-02845,23.2,Pending approvals,10.2,Escalate pending approval
EXP-091647,PRJ-03397,30.2,Compensation delay,11.2,Prioritize compensation processing
EXP-091648,PRJ-00599,8.9,Pending approvals,5.0,Continue routine monitoring
EXP-091649,PRJ-03002,21.9,Compensation delay,8.6,Prioritize compensation processing
EXP-091650,PRJ-03180,20.2,Stakeholder bottleneck,7.9,Continue routine monitoring
EXP-091651,PRJ-01623,15.0,Legal dispute,5.0,Escalate legal review
EXP-091652,PRJ-04996,50.3,Pending approvals,16.1,Prioritize compensation processing
EXP-091653,PRJ-02029,8.5,Pending approvals,5.0,Continue routine monitoring
EXP-091654,PRJ-01869,12.1,Pending approvals,5.6,Continue routine monitoring
EXP-091655,PRJ-03378,6.8,Pending approvals,5.0,Continue routine monitoring
EXP-091656,PRJ-04797,15.5,Rehabilitation delay,8.5,Accelerate rehabilitation workflow
EXP-091657,PRJ-03401,8.6,Pending approvals,5.0,Continue routine monitoring
EXP-091658,PRJ-04719,40.7,Incomplete documentation,20.8,Complete document verification
EXP-091659,PRJ-01313,14.2,Stakeholder bottleneck,5.7,Continue routine monitoring
EXP-091660,PRJ-00672,70.9,Compensation delay,21.0,Escalate legal review
EXP-091661,PRJ-02812,16.4,Possession pending,5.9,Continue routine monitoring
EXP-091662,PRJ-00171,19.1,Notification pending,6.5,Continue routine monitoring
EXP-091663,PRJ-04528,57.2,Legal dispute,18.4,Escalate legal review
EXP-091664,PRJ-02984,13.4,Pending approvals,5.0,Continue routine monitoring
EXP-091665,PRJ-02643,10.0,Pending approvals,5.0,Continue routine monitoring
EXP-091666,PRJ-01139,52.4,Pending approvals,17.4,Prioritize compensation processing
EXP-091667,PRJ-01690,59.1,Compensation delay,18.4,Escalate legal review
EXP-091668,PRJ-04527,63.1,Compensation delay,32.9,Escalate legal review
EXP-091669,PRJ-01467,45.7,Pending approvals,23.5,Prioritize compensation processing
EXP-091670,PRJ-04579,20.3,Notification pending,7.7,Continue routine monitoring
EXP-091671,PRJ-04416,67.4,Pending approvals,25.9,Prioritize compensation processing
EXP-091672,PRJ-00796,22.9,Incomplete documentation,6.6,Complete document verification
EXP-091673,PRJ-04108,50.1,Compensation delay,20.6,Prioritize compensation processing
EXP-091674,PRJ-01475,13.3,Compensation delay,5.8,Prioritize compensation processing
EXP-091675,PRJ-03331,18.3,Notification pending,6.6,Continue routine monitoring
EXP-091676,PRJ-03187,7.5,Pending approvals,5.0,Continue routine monitoring
EXP-091677,PRJ-04767,14.4,Pending approvals,5.0,Continue routine monitoring
EXP-091678,PRJ-04925,15.1,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091679,PRJ-02125,26.6,Rehabilitation delay,7.4,Accelerate rehabilitation workflow
EXP-091680,PRJ-01844,19.9,Compensation delay,7.7,Prioritize compensation processing
EXP-091681,PRJ-00398,23.0,Pending approvals,11.8,Escalate pending approval
EXP-091682,PRJ-02826,9.4,Pending approvals,5.0,Continue routine monitoring
EXP-091683,PRJ-03047,21.0,Notification pending,9.2,Continue routine monitoring
EXP-091684,PRJ-00563,15.8,Possession pending,7.2,Continue routine monitoring
EXP-091685,PRJ-00616,8.8,Pending approvals,5.0,Continue routine monitoring
EXP-091686,PRJ-02868,11.7,Pending approvals,5.5,Continue routine monitoring
EXP-091687,PRJ-03048,9.8,Pending approvals,5.0,Continue routine monitoring
EXP-091688,PRJ-01194,60.0,Pending approvals,28.4,Prioritize compensation processing
EXP-091689,PRJ-03775,11.1,Pending approvals,6.0,Continue routine monitoring
EXP-091690,PRJ-00962,19.1,Pending approvals,9.3,Escalate pending approval
EXP-091691,PRJ-03528,26.0,Rehabilitation delay,9.4,Accelerate rehabilitation workflow
EXP-091692,PRJ-04743,7.7,Pending approvals,5.0,Continue routine monitoring
EXP-091693,PRJ-01082,15.3,Pending approvals,7.6,Escalate pending approval
EXP-091694,PRJ-00711,25.9,Legal dispute,13.1,Escalate legal review
EXP-091695,PRJ-00427,11.1,Pending approvals,5.2,Continue routine monitoring
EXP-091696,PRJ-03651,5.9,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091697,PRJ-03680,16.9,Compensation delay,5.1,Prioritize compensation processing
EXP-091698,PRJ-00627,5.5,Pending approvals,5.0,Continue routine monitoring
EXP-091699,PRJ-01575,12.1,Stakeholder bottleneck,6.5,Continue routine monitoring
EXP-091700,PRJ-00743,17.1,Pending approvals,8.5,Continue routine monitoring
EXP-091701,PRJ-02519,13.6,Incomplete documentation,5.0,Complete document verification
EXP-091702,PRJ-01695,8.4,Pending approvals,5.0,Continue routine monitoring
EXP-091703,PRJ-01286,12.1,Pending approvals,5.0,Continue routine monitoring
EXP-091704,PRJ-02479,32.3,Incomplete documentation,15.6,Complete document verification
EXP-091705,PRJ-01060,28.6,Pending approvals,13.2,Escalate pending approval
EXP-091706,PRJ-03991,41.1,Compensation delay,15.7,Prioritize compensation processing
EXP-091707,PRJ-00877,42.1,Compensation delay,11.2,Prioritize compensation processing
EXP-091708,PRJ-01378,39.6,Compensation delay,16.1,Escalate legal review
EXP-091709,PRJ-03780,17.3,Notification pending,5.2,Continue routine monitoring
EXP-091710,PRJ-00236,50.2,Compensation delay,23.3,Escalate legal review
EXP-091711,PRJ-02126,9.3,Pending approvals,5.0,Continue routine monitoring
EXP-091712,PRJ-04106,5.1,Pending approvals,5.0,Continue routine monitoring
EXP-091713,PRJ-02384,10.8,Pending approvals,5.0,Continue routine monitoring
EXP-091714,PRJ-00091,12.3,Pending approvals,5.0,Continue routine monitoring
EXP-091715,PRJ-01476,14.4,Pending approvals,6.5,Escalate pending approval
EXP-091716,PRJ-02476,10.6,Pending approvals,5.0,Continue routine monitoring
EXP-091717,PRJ-02889,11.9,Rehabilitation delay,5.0,Accelerate rehabilitation workflow
EXP-091718,PRJ-00460,41.0,Compensation delay,13.1,Escalate legal review
EXP-091719,PRJ-04764,4.0,Pending approvals,5.0,Continue routine monitoring
EXP-091720,PRJ-04673,38.9,Compensation delay,15.5,Escalate legal review
EXP-091721,PRJ-00299,30.8,Legal dispute,12.4,Escalate legal review
EXP-091722,PRJ-00585,13.6,Pending approvals,5.0,Continue routine monitoring
EXP-091723,PRJ-00976,13.7,Pending approvals,5.0,Continue routine monitoring
EXP-091724,PRJ-02204,17.0,Pending approvals,5.0,Escalate pending approval
EXP-091725,PRJ-01419,21.4,Compensation delay,9.0,Prioritize compensation processing
EXP-091726,PRJ-02848,45.2,Legal dispute,17.7,Escalate legal review
EXP-091727,PRJ-04424,12.1,Pending approvals,5.0,Continue routine monitoring
EXP-091728,PRJ-04941,21.7,Compensation delay,6.1,Prioritize compensation processing
EXP-091729,PRJ-02498,14.8,Pending approvals,6.6,Escalate pending approval
EXP-091730,PRJ-01646,16.2,Stakeholder bottleneck,5.2,Continue routine monitoring
EXP-091731,PRJ-04804,20.9,Pending approvals,9.2,Escalate pending approval
EXP-091732,PRJ-04723,32.3,Pending approvals,16.6,Complete document verification
EXP-091733,PRJ-01065,18.9,Stakeholder bottleneck,8.3,Continue routine monitoring
EXP-091734,PRJ-04915,23.5,Incomplete documentation,6.4,Complete document verification
EXP-091735,PRJ-00258,19.8,Compensation delay,9.8,Prioritize compensation processing
EXP-091736,PRJ-01992,14.6,Possession pending,7.6,Continue routine monitoring
EXP-091737,PRJ-01082,9.7,Pending approvals,5.0,Continue routine monitoring
EXP-091738,PRJ-00861,8.8,Pending approvals,5.0,Continue routine monitoring
EXP-091739,PRJ-04130,15.8,Rehabilitation delay,5.0,Accelerate rehabilitation workflow
EXP-091740,PRJ-00618,14.4,Rehabilitation delay,5.8,Accelerate rehabilitation workflow
EXP-091741,PRJ-03080,6.0,Pending approvals,5.0,Continue routine monitoring
EXP-091742,PRJ-01712,28.0,Compensation delay,10.9,Prioritize compensation processing
EXP-091743,PRJ-02582,12.5,Pending approvals,5.7,Continue routine monitoring
EXP-091744,PRJ-00274,33.9,Legal dispute,11.9,Escalate legal review
EXP-091745,PRJ-04229,12.1,Stakeholder bottleneck,6.6,Continue routine monitoring
EXP-091746,PRJ-01902,5.4,Pending approvals,5.0,Continue routine monitoring
EXP-091747,PRJ-00182,8.3,Pending approvals,5.0,Continue routine monitoring
EXP-091748,PRJ-01892,34.0,Pending approvals,11.3,Escalate legal review
EXP-091749,PRJ-03726,51.8,Pending approvals,14.9,Prioritize compensation processing
EXP-091750,PRJ-03900,20.6,Legal dispute,10.1,Escalate legal review
EXP-091751,PRJ-04766,6.7,Pending approvals,5.0,Continue routine monitoring
EXP-091752,PRJ-01221,18.1,Rehabilitation delay,7.3,Accelerate rehabilitation workflow
EXP-091753,PRJ-00833,28.5,Compensation delay,11.5,Prioritize compensation processing
EXP-091754,PRJ-00435,11.4,Pending approvals,5.0,Continue routine monitoring
EXP-091755,PRJ-04696,32.1,Incomplete documentation,11.5,Complete document verification
EXP-091756,PRJ-03226,11.6,Pending approvals,5.3,Continue routine monitoring
EXP-091757,PRJ-04208,14.0,Pending approvals,6.5,Continue routine monitoring
EXP-091758,PRJ-02356,13.0,Pending approvals,6.1,Escalate pending approval
EXP-091759,PRJ-03161,17.3,Notification pending,9.0,Continue routine monitoring
EXP-091760,PRJ-02244,9.1,Pending approvals,5.0,Continue routine monitoring
EXP-091761,PRJ-01167,11.5,Stakeholder bottleneck,5.5,Continue routine monitoring
EXP-091762,PRJ-04158,19.4,Compensation delay,5.3,Prioritize compensation processing
EXP-091763,PRJ-01973,42.9,Compensation delay,11.4,Prioritize compensation processing
EXP-091764,PRJ-04744,5.1,Pending approvals,5.0,Continue routine monitoring
EXP-091765,PRJ-02514,43.9,Compensation delay,11.9,Prioritize compensation processing
EXP-091766,PRJ-01221,16.3,Stakeholder bottleneck,8.9,Continue routine monitoring
EXP-091767,PRJ-03998,5.8,Pending approvals,5.0,Continue routine monitoring
EXP-091768,PRJ-03767,47.9,Pending approvals,25.6,Prioritize compensation processing
EXP-091769,PRJ-00730,20.6,Possession pending,8.5,Continue routine monitoring
EXP-091770,PRJ-01240,33.1,Compensation delay,11.3,Prioritize compensation processing
EXP-091771,PRJ-04731,39.8,Incomplete documentation,20.2,Complete document verification
EXP-091772,PRJ-03992,10.7,Pending approvals,5.0,Continue routine monitoring
EXP-091773,PRJ-02586,19.0,Incomplete documentation,6.3,Complete document verification
EXP-091774,PRJ-04835,2.5,Pending approvals,5.0,Continue routine monitoring
EXP-091775,PRJ-02864,11.0,Stakeholder bottleneck,5.9,Continue routine monitoring
EXP-091776,PRJ-03257,12.0,Possession pending,5.0,Continue routine monitoring
EXP-091777,PRJ-04066,14.8,Stakeholder bottleneck,6.1,Continue routine monitoring
EXP-091778,PRJ-00867,11.0,Pending approvals,5.0,Continue routine monitoring
EXP-091779,PRJ-03003,12.8,Rehabilitation delay,5.0,Accelerate rehabilitation workflow
EXP-091780,PRJ-04546,7.9,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091781,PRJ-00410,38.0,Pending approvals,10.6,Prioritize compensation processing
EXP-091782,PRJ-01531,14.7,Pending approvals,5.2,Continue routine monitoring
EXP-091783,PRJ-02896,14.0,Pending approvals,5.1,Escalate pending approval
EXP-091784,PRJ-02039,9.4,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091785,PRJ-00109,11.0,Pending approvals,5.0,Continue routine monitoring
EXP-091786,PRJ-01584,17.9,Notification pending,8.6,Continue routine monitoring
EXP-091787,PRJ-03246,12.1,Possession pending,5.3,Continue routine monitoring
EXP-091788,PRJ-00201,64.6,Pending approvals,33.0,Escalate legal review
EXP-091789,PRJ-03254,9.5,Pending approvals,5.0,Continue routine monitoring
EXP-091790,PRJ-03064,18.3,Notification pending,6.7,Continue routine monitoring
EXP-091791,PRJ-03442,20.9,Rehabilitation delay,8.1,Accelerate rehabilitation workflow
EXP-091792,PRJ-00309,6.9,Pending approvals,5.0,Continue routine monitoring
EXP-091793,PRJ-02630,5.3,Pending approvals,5.0,Continue routine monitoring
EXP-091794,PRJ-05000,20.3,Notification pending,8.7,Continue routine monitoring
EXP-091795,PRJ-01226,28.8,Legal dispute,13.9,Escalate legal review
EXP-091796,PRJ-02899,9.8,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091797,PRJ-01280,12.6,Pending approvals,5.0,Continue routine monitoring
EXP-091798,PRJ-03070,8.8,Pending approvals,5.0,Continue routine monitoring
EXP-091799,PRJ-01650,28.6,Compensation delay,11.3,Prioritize compensation processing
EXP-091800,PRJ-00978,16.7,Compensation delay,5.1,Prioritize compensation processing
EXP-091801,PRJ-01159,36.0,Compensation delay,11.8,Prioritize compensation processing
EXP-091802,PRJ-03920,35.5,Incomplete documentation,13.3,Complete document verification
EXP-091803,PRJ-03859,27.5,Pending approvals,12.6,Escalate legal review
EXP-091804,PRJ-04622,25.6,Pending approvals,8.9,Escalate pending approval
EXP-091805,PRJ-00152,12.7,Pending approvals,5.0,Continue routine monitoring
EXP-091806,PRJ-01935,33.4,Legal dispute,18.0,Escalate legal review
EXP-091807,PRJ-02279,10.3,Pending approvals,5.0,Continue routine monitoring
EXP-091808,PRJ-01751,24.0,Compensation delay,13.1,Prioritize compensation processing
EXP-091809,PRJ-02506,11.1,Pending approvals,5.0,Continue routine monitoring
EXP-091810,PRJ-01047,31.3,Pending approvals,16.6,Escalate pending approval
EXP-091811,PRJ-04284,15.3,Compensation delay,7.5,Prioritize compensation processing
EXP-091812,PRJ-03507,17.7,Pending approvals,7.9,Continue routine monitoring
EXP-091813,PRJ-01992,68.1,Compensation delay,34.4,Prioritize compensation processing
EXP-091814,PRJ-03469,14.8,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091815,PRJ-00782,14.8,Stakeholder bottleneck,5.6,Continue routine monitoring
EXP-091816,PRJ-00825,26.5,Incomplete documentation,13.6,Complete document verification
EXP-091817,PRJ-04864,14.7,Compensation delay,7.5,Prioritize compensation processing
EXP-091818,PRJ-01438,22.7,Compensation delay,11.1,Prioritize compensation processing
EXP-091819,PRJ-00491,10.5,Stakeholder bottleneck,5.0,Continue routine monitoring
EXP-091820,PRJ-02976,8.6,Pending approvals,5.0,Continue routine monitoring
EXP-091821,PRJ-04962,17.4,Legal dispute,8.9,Escalate legal review
EXP-091822,PRJ-04460,12.5,Pending approvals,5.0,Continue routine monitoring
EXP-091823,PRJ-03441,58.1,Compensation delay,24.8,Prioritize compensation processing
EXP-091824,PRJ-03084,12.8,Pending approvals,6.0,Continue routine monitoring
